Posição (mm) - Plot 0	Força (N) - Plot 0	Posição (mm) - Plot 1	Força (N) - Plot 1
78,243	42,231		
78,243	28,154		
78,243	27,043		
78,243	20,56		
78,243	15,003		
78,243	9,817		
78,243	18,337		
78,243	15,374		
78,243	13,151		
78,243	9,817		
78,243	18,152		
78,243	17,596		
78,243	17,596		
78,243	19,634		
78,243	37,045		
78,243	34,266		
78,243	36,859		
78,243	40,749		
78,243	42,231		
78,243	44,824		
78,243	44,639		
78,243	40,564		
78,243	41,12		
78,243	31,858		
78,243	33,711		
78,243	33,711		
78,243	33,525		
78,243	35,748		
78,243	35,192		
78,243	29,451		
78,243	37,415		
78,243	36,859		
78,243	35,933		
78,243	21,115		
78,243	11,299		
78,243	8,335		
78,243	33,155		
78,243	28,71		
78,243	27,413		
78,243	28,895		
78,243	32,229		
78,243	29,636		
78,243	28,895		
78,243	30,006		
78,243	31,673		
78,243	23,338		
78,243	16,3		
78,243	27,043		
78,243	37,045		
78,243	42,231		
78,243	38,156		
78,243	30,006		
78,243	22,042		
78,243	30,006		
78,243	28,339		
78,243	18,893		
78,243	23,709		
78,243	29,265		
78,243	32,97		
78,243	41,86		
78,243	40,379		
78,243	38,712		
78,243	30,191		
78,243	37,045		
78,243	29,636		
78,243	34,452		
78,243	39,267		
78,243	40,193		
78,243	36,119		
78,243	25,19		
78,243	21,115		
78,243	20,93		
78,243	17,041		
78,243	16,855		
78,243	14,447		
78,243	13,151		
78,243	8,706		
78,243	8,52		
78,243	11,113		
78,243	11,113		
78,243	12,78		
78,243	14,447		
78,243	11,669		
78,243	22,597		
78,243	18,522		
78,243	17,781		
78,243	21,301		
78,243	28,154		
78,243	34,081		
78,243	22,597		
78,243	12,966		
78,243	11,299		
78,243	24,079		
78,243	23,894		
78,243	22,968		
78,243	21,115		
78,243	10,187		
78,243	10,187		
78,243	15,003		
78,243	29,636		
78,243	37,415		
78,243	31,303		
78,243	25,376		
78,243	23,523		
78,243	27,043		
78,243	19,078		
78,243	28,524		
78,243	28,524		
78,243	32,785		
78,243	26,857		
78,243	28,524		
78,243	23,523		
78,243	29,08		
78,243	20,93		
78,243	14,633		
78,243	19,263		
78,243	17,411		
78,243	18,522		
78,243	25,931		
78,243	26,857		
78,243	28,524		
78,243	26,302		
78,243	23,709		
78,243	11,669		
78,243	10,558		
78,243	20,56		
78,243	24,635		
78,243	17,967		
78,243	27,598		
78,243	22,782		
78,243	16,3		
78,243	30,562		
78,243	30,562		
78,243	36,304		
78,243	20,004		
78,243	27,784		
78,243	24,264		
78,243	29,265		
78,243	43,528		
78,243	33,711		
78,243	38,712		
78,243	40,379		
78,243	34,637		
78,243	38,156		
78,243	15,374		
78,243	6,853		
78,243	16,485		
78,243	30,747		
78,243	6,112		
78,243	10,928		
78,243	7,779		
78,243	13,151		
78,243	18,708		
78,243	17,041		
78,243	22,782		
78,243	25,376		
78,243	26,487		
78,243	26,117		
78,243	16,3		
78,243	16,3		
78,243	17,781		
78,243	10,928		
78,243	7,779		
78,243	18,893		
78,243	30,006		
78,243	29,821		
78,243	26,487		
78,243	29,821		
78,243	35,563		
78,243	39,453		
78,243	37,786		
78,243	44,083		
78,243	36,674		
78,243	25,376		
78,243	17,781		
78,243	26,302		
78,243	34,081		
78,243	37,045		
78,243	38,526		
78,243	33,711		
78,243	34,822		
78,243	36,674		
78,243	22,042		
78,243	21,486		
78,243	21,486		
78,243	26,117		
78,243	15,929		
78,243	8,15		
78,243	5,927		
78,243	19,263		
78,243	25,931		
78,243	15,559		
78,243	15,003		
78,243	10,743		
78,243	3,149		
78,243	10,558		
78,243	19,819		
78,243	28,339		
78,243	32,229		
78,243	29,08		
78,243	22,227		
78,243	18,708		
78,243	30,377		
78,243	35,748		
78,243	35,933		
78,243	30,562		
78,243	32,229		
78,243	39,082		
78,243	33,155		
78,243	32,044		
78,243	37,6		
78,243	41,49		
78,243	33,155		
78,243	2,223		
78,243	15,559		
78,243	19,448		
78,243	16,485		
78,243	30,932		
78,243	14,077		
78,243	15,188		
78,243	15,188		
78,243	24,079		
78,243	16,114		
78,243	22,227		
78,243	22,042		
78,243	12,225		
78,243	3,334		
78,243	5,186		
78,243	9,076		
78,243	13,892		
78,243	18,893		
78,243	26,117		
78,243	22,597		
78,243	5,371		
78,243	13,521		
78,243	30,747		
78,243	30,377		
78,243	17,781		
78,243	7,965		
78,243	15,003		
78,243	23,709		
78,243	42,231		
78,243	42,416		
78,243	33,525		
78,243	24,82		
78,243	37,971		
78,243	43,342		
78,243	33,711		
78,243	23,709		
78,243	35,933		
78,243	36,489		
78,243	36,674		
78,243	16,114		
78,243	2,593		
78,243	3,704		
78,243	3,334		
78,243	6,112		
78,243	14,077		
78,243	15,188		
78,243	32,044		
78,243	35,933		
78,243	33,525		
78,243	37,045		
78,243	31,488		
78,243	28,895		
78,243	33,34		
78,243	32,414		
78,243	29,636		
78,243	31,673		
78,243	28,154		
78,243	15,188		
78,243	1,482		
78,243	-1,111		
78,243	-0,926		
78,243	16,67		
78,243	4,445		
78,243	9,817		
78,243	14,818		
78,243	27,043		
78,243	38,156		
78,243	32,229		
78,243	23,153		
78,243	19,263		
78,243	15,003		
78,243	2,964		
78,243	9,076		
78,243	8,335		
78,243	15,374		
78,243	22,227		
78,243	10,928		
78,243	10,928		
78,243	11,669		
78,243	7,965		
78,243	14,262		
78,243	20,004		
78,243	17,967		
78,243	20,004		
78,243	28,154		
78,243	31,488		
78,243	19,634		
78,243	33,525		
78,243	41,305		
78,243	43,898		
78,243	47,232		
78,243	48,714		
78,243	52,789		
78,243	50,01		
78,243	40,379		
78,243	16,67		
78,243	15,003		
78,243	26,487		
78,243	27,784		
78,243	30,562		
78,243	27,784		
78,243	27,413		
78,243	26,487		
78,243	26,487		
78,243	27,043		
78,243	27,598		
78,243	12,41		
78,243	16,855		
78,243	20,56		
78,243	28,895		
78,243	30,006		
78,243	22,042		
78,243	29,636		
78,243	47,417		
78,243	36,674		
78,243	20,745		
78,243	6,112		
78,243	6,853		
78,243	12,41		
78,243	15,929		
78,243	4,816		
78,243	5,557		
78,243	6,853		
78,243	-0,556		
78,243	12,595		
78,243	33,34		
78,243	34,822		
78,243	21,671		
78,243	5,742		
78,243	5,742		
78,243	-1,667		
78,243	4,26		
78,243	3,149		
78,243	5,001		
78,243	15,559		
78,243	10,002		
78,243	15,188		
78,243	14,262		
78,243	5,371		
78,243	19,078		
78,243	20,189		
78,243	12,41		
78,243	12,41		
78,243	12,41		
78,243	15,003		
78,243	28,154		
78,243	25,005		
78,243	30,377		
78,243	32,044		
78,243	34,822		
78,243	42,787		
78,243	45,38		
78,243	45,009		
78,243	41,49		
78,243	38,156		
78,243	38,156		
78,243	48,714		
78,243	49,64		
78,243	41,49		
78,243	31,673		
78,243	13,151		
78,243	14,818		
78,243	22,227		
78,243	24,449		
78,243	29,636		
78,243	27,228		
78,243	27,598		
78,243	42,972		
78,243	50,936		
78,243	45,565		
78,243	31,488		
78,243	38,526		
78,243	45,195		
78,243	26,857		
78,243	28,71		
78,243	26,672		
78,243	20,745		
78,243	35,192		
78,243	44,639		
78,243	26,302		
78,243	21,486		
78,243	30,747		
78,243	30,747		
78,243	21,115		
78,243	14,447		
78,243	12,78		
78,243	18,337		
78,243	11,669		
78,243	19,448		
78,243	19,634		
78,243	17,596		
78,243	11,299		
78,243	5,742		
78,243	11,854		
78,243	0,185		
78,243	4,26		
78,243	2,223		
78,243	-0,185		
78,243	-5,927		
78,243	0,741		
78,243	22,968		
78,243	21,115		
78,243	28,154		
78,243	21,856		
78,243	15,188		
78,243	14,077		
78,243	23,523		
78,243	12,966		
78,243	12,78		
78,243	0,556		
78,243	0,556		
78,243	2,223		
78,243	5,927		
78,243	9,261		
78,243	12,966		
78,243	5,186		
78,243	7,224		
78,243	19,078		
78,243	23,338		
78,243	16,114		
78,243	0,185		
78,243	-15,003		
78,243	-9,817		
78,243	-8,15		
78,243	-12,04		
78,243	-13,892		
78,243	-0,37		
78,243	-3,89		
78,243	-12,41		
78,243	-1,297		
78,243	6,853		
78,243	12,78		
78,243	-8,52		
78,243	-8,15		
78,243	4,631		
78,243	-0,185		
78,243	2,037		
78,243	-2,037		
78,243	-2,037		
78,243	-9,632		
78,243	-7,594		
78,243	0,926		
78,243	1,111		
78,243	-3,89		
78,243	0,185		
78,243	17,967		
78,243	8,891		
78,243	-3,89		
78,243	-7,965		
78,243	-5,186		
78,243	13,707		
78,243	19,819		
78,243	14,262		
78,243	-8,335		
78,243	-11,299		
78,243	3,704		
78,243	11,299		
78,243	10,558		
78,243	7,224		
78,243	6,298		
78,243	1,667		
78,243	-2,408		
78,243	-0,741		
78,243	8,891		
78,243	4,631		
78,243	11,484		
78,243	-0,741		
78,243	-13,707		
78,243	-15,188		
78,243	-4,075		
78,243	9,632		
78,243	15,559		
78,243	13,707		
78,243	8,335		
78,243	12,966		
78,243	-5,557		
78,243	-9,632		
78,243	-4,816		
78,243	-10,743		
78,243	-4,075		
78,243	-7,409		
78,243	-10,002		
78,243	-8,335		
78,243	0,926		
78,243	5,001		
78,243	2,037		
78,243	4,26		
78,243	9,817		
78,243	17,967		
78,243	10,743		
78,243	10,373		
78,243	7,224		
78,243	0		
78,243	-1,297		
78,243	-6,668		
78,243	-6,668		
78,243	-4,816		
78,243	-2,593		
78,243	-1,667		
78,243	3,334		
78,243	22,597		
78,243	17,226		
78,243	11,299		
78,243	10,743		
78,243	8,335		
78,243	-0,741		
78,243	0,926		
78,243	5,001		
78,243	5,186		
78,243	1,482		
78,243	0,741		
78,243	8,891		
78,243	15,374		
78,243	14,077		
78,243	18,708		
78,243	12,78		
78,243	8,706		
78,243	2,408		
78,243	1,482		
78,243	-2,593		
78,243	-11,484		
78,243	-14,262		
78,243	-15,374		
78,243	-12,04		
78,243	-17,041		
78,243	-14,077		
78,243	-12,41		
78,243	-6,853		
78,243	-9,076		
78,243	-5,001		
78,243	-7,409		
78,243	-2,037		
78,243	-5,371		
78,243	-6,483		
78,243	-9,076		
78,243	-13,151		
78,243	-13,521		
78,243	-4,26		
78,243	-2,037		
78,243	0,185		
78,243	-5,371		
78,243	-3,519		
78,243	-6,668		
78,243	-2,223		
78,243	4,445		
78,243	4,816		
78,243	-3,149		
78,243	-3,149		
78,243	-1,482		
78,243	0,556		
78,243	4,075		
78,243	7,038		
78,243	10,928		
78,243	7,409		
78,243	0,185		
78,243	-7,594		
78,243	-8,706		
78,243	-12,04		
78,243	-13,336		
78,243	-9,446		
78,243	-7,965		
78,243	-4,631		
78,243	-8,335		
78,243	-14,262		
78,243	-15,929		
78,243	-14,818		
78,243	-10,187		
78,243	-1,482		
78,243	-3,334		
78,243	-5,001		
78,243	-5,001		
78,243	-7,224		
78,243	13,336		
78,243	12,225		
78,243	11,299		
78,243	11,299		
78,243	10,743		
78,243	27,413		
78,243	23,709		
78,243	18,893		
78,243	13,707		
78,243	4,816		
78,243	-3,149		
78,243	-5,371		
78,243	-6,853		
78,243	-8,15		
78,243	-2,037		
78,243	6,668		
78,243	7,594		
78,243	15,744		
78,243	9,817		
78,243	13,151		
78,243	11,113		
78,243	17,041		
78,243	21,115		
78,243	12,595		
78,243	8,335		
78,243	6,298		
78,243	16,855		
78,243	19,448		
78,243	23,894		
78,243	18,522		
78,243	20,004		
78,243	20,004		
78,243	21,301		
78,243	20,745		
78,243	18,893		
78,243	17,967		
78,243	5,186		
78,243	-1,111		
78,243	-0,556		
78,243	-0,37		
78,243	2,223		
78,243	3,149		
78,243	-2,223		
78,243	1,111		
78,243	5,927		
78,243	18,337		
78,243	21,301		
78,243	10,743		
78,243	5,001		
78,243	12,966		
78,243	15,559		
78,243	19,078		
78,243	16,67		
78,243	-5,186		
78,243	-4,445		
78,243	-3,149		
78,243	-0,556		
78,243	15,559		
78,243	14,633		
78,243	14,633		
78,243	2,964		
78,243	5,742		
78,243	0		
78,243	4,445		
78,243	10,002		
78,243	10,002		
78,243	15,003		
78,243	10,743		
78,243	9,076		
78,243	15,744		
78,243	23,709		
78,243	21,856		
78,243	28,895		
78,243	27,598		
78,243	22,968		
78,243	22,782		
78,243	18,893		
78,243	21,115		
78,243	17,041		
78,243	17,596		
78,243	15,929		
78,243	5,371		
78,243	-2,223		
78,243	-1,482		
78,243	0,926		
78,243	-4,816		
78,243	4,075		
78,243	5,927		
78,243	2,778		
78,243	-7,038		
78,243	-5,001		
78,243	5,742		
78,243	2,778		
78,243	-8,15		
78,243	-11,484		
78,243	-3,89		
78,243	2,778		
78,243	7,409		
78,243	-1,667		
78,243	-0,926		
78,243	10,002		
78,243	18,337		
78,243	6,853		
78,243	11,299		
78,243	8,891		
78,243	3,704		
78,243	-2,593		
78,243	13,707		
78,243	17,041		
78,243	28,71		
78,243	10,373		
78,243	10,373		
78,243	7,965		
78,243	21,671		
78,243	22,968		
78,243	27,043		
78,243	26,857		
78,243	24,449		
78,243	20,745		
78,243	19,634		
78,243	30,562		
78,243	27,598		
78,243	26,672		
78,243	21,671		
78,243	10,187		
78,243	3,89		
78,243	-8,52		
78,243	-2,964		
78,243	2,037		
78,243	0,556		
78,243	3,519		
78,243	-4,26		
78,243	-4,631		
78,243	-6,853		
78,243	15,188		
78,243	10,743		
78,243	2,778		
78,243	5,371		
78,243	5,371		
78,243	24,264		
78,243	16,485		
78,243	16,67		
78,243	17,967		
78,243	22,782		
78,243	16,485		
78,243	1,297		
78,243	-0,926		
78,243	-2,408		
78,243	5,557		
78,243	11,299		
78,243	12,966		
78,243	16,67		
78,243	12,41		
78,243	19,448		
78,243	23,153		
78,243	27,228		
78,243	30,377		
78,243	26,302		
78,243	21,115		
78,243	22,782		
78,243	21,671		
78,243	16,114		
78,243	15,929		
78,243	20,189		
78,243	20,189		
78,243	1,482		
78,243	0		
78,243	5,557		
78,243	-4,075		
78,243	-1,852		
78,243	12,225		
78,243	18,893		
78,243	15,929		
78,243	19,263		
78,243	14,633		
78,243	28,71		
78,243	30,191		
78,243	21,671		
78,243	18,893		
78,243	1,111		
78,243	10,558		
78,243	11,484		
78,243	27,969		
78,243	20,004		
78,243	18,152		
78,243	25,746		
78,243	30,191		
78,243	24,449		
78,243	25,376		
78,243	7,409		
78,243	7,409		
78,243	18,337		
78,243	17,411		
78,243	26,117		
78,243	34,637		
78,243	26,117		
78,243	20,745		
78,243	9,632		
78,243	2,778		
78,243	1,482		
78,243	-0,926		
78,243	3,334		
78,243	4,075		
78,243	-0,926		
78,243	0,185		
78,243	0,556		
78,243	-2,223		
78,243	-3,334		
78,243	-1,667		
78,243	-0,741		
78,243	10,743		
78,243	11,484		
78,243	14,077		
78,243	18,708		
78,243	0,37		
78,243	0,556		
78,243	-2,037		
78,243	3,89		
78,243	8,335		
78,243	18,337		
78,243	20,93		
78,243	20,004		
78,243	22,968		
78,243	22,968		
78,243	7,965		
78,243	13,521		
78,243	6,112		
78,243	4,445		
78,243	13,892		
78,243	5,742		
78,243	2,408		
78,243	-1,667		
78,243	9,632		
78,243	21,856		
78,243	20,93		
78,243	19,448		
78,243	13,892		
78,243	15,188		
78,243	18,893		
78,243	24,264		
78,243	16,485		
78,243	7,409		
78,243	3,89		
78,243	16,3		
78,243	16,3		
78,243	22,227		
78,243	22,042		
78,243	15,929		
78,243	11,113		
78,243	17,596		
78,243	17,041		
78,243	18,337		
78,243	20,56		
78,243	20,93		
78,243	8,335		
78,243	7,965		
78,243	8,52		
78,243	10,187		
78,243	22,042		
78,243	18,337		
78,243	12,41		
78,243	13,707		
78,243	8,891		
78,243	8,335		
78,243	-3,704		
78,243	-3,704		
78,243	11,854		
78,243	27,043		
78,243	8,335		
78,243	-1,482		
78,243	7,779		
78,243	5,186		
78,243	5,001		
78,243	0		
78,243	7,038		
78,243	2,778		
78,243	0,926		
78,243	-1,111		
78,243	2,408		
78,243	15,559		
78,243	19,263		
78,243	22,782		
78,243	23,894		
78,243	22,597		
78,243	13,151		
78,243	25,005		
78,243	15,559		
78,243	17,781		
78,243	22,782		
78,243	24,449		
78,243	21,856		
78,243	15,744		
78,243	21,671		
78,243	25,931		
78,243	16,485		
78,243	9,632		
78,243	6,112		
78,243	-0,926		
78,243	7,779		
78,243	22,782		
78,243	24,635		
78,243	13,151		
78,243	-6,298		
78,243	1,297		
78,243	2,778		
78,243	5,186		
78,243	12,225		
78,243	5,001		
78,243	0,926		
78,243	9,261		
78,243	29,08		
78,243	21,856		
78,243	8,891		
78,243	15,374		
78,243	14,262		
78,243	13,892		
78,243	23,523		
78,243	19,634		
78,243	-1,482		
78,243	-8,706		
78,243	4,445		
78,243	7,038		
78,243	-6,853		
78,243	-4,816		
78,243	-3,149		
78,243	10,743		
78,243	10,743		
78,243	13,151		
78,243	0,926		
78,243	-2,037		
78,243	-1,297		
78,243	5,742		
78,243	7,965		
78,243	7,038		
78,243	-4,445		
78,243	-3,334		
78,243	6,298		
78,243	1,297		
78,243	-0,556		
78,243	7,038		
78,243	10,002		
78,243	16,114		
78,243	4,445		
78,243	1,482		
78,243	-5,927		
78,243	1,852		
78,243	13,521		
78,243	2,778		
78,243	4,631		
78,243	3,519		
78,243	12,41		
78,243	12,78		
78,243	11,669		
78,243	15,003		
78,243	14,818		
78,243	14,818		
78,243	17,411		
78,243	19,819		
78,243	24,079		
78,243	23,523		
78,243	20,375		
78,243	20,189		
78,243	14,818		
78,243	19,819		
78,243	22,042		
78,243	25,376		
78,243	25,931		
78,243	6,668		
78,243	5,557		
78,243	14,633		
78,243	31,118		
78,243	26,857		
78,243	16,485		
78,243	0,926		
78,243	0,741		
78,243	10,558		
78,243	23,894		
78,243	23,523		
78,243	22,597		
78,243	16,67		
78,243	7,779		
78,243	17,041		
78,243	19,819		
78,243	17,411		
78,243	24,82		
78,243	15,374		
78,243	-5,186		
78,243	-7,038		
78,243	-5,001		
78,243	-6,853		
78,243	-3,334		
78,243	0,185		
78,243	11,484		
78,243	18,893		
78,243	18,337		
78,243	8,706		
78,243	10,373		
78,243	20,745		
78,243	16,67		
78,243	14,633		
78,243	12,966		
78,243	12,78		
78,243	-3,704		
78,243	-5,742		
78,243	-1,297		
78,243	-1,852		
78,243	-13,151		
78,243	-13,521		
78,243	-12,966		
78,243	-14,262		
78,243	-14,262		
78,243	-7,224		
78,243	10,928		
78,243	12,225		
78,243	7,594		
78,243	8,335		
78,243	9,076		
78,243	0,926		
78,243	-3,89		
78,243	-9,446		
78,243	-0,926		
78,243	-9,261		
78,243	-9,261		
78,243	3,149		
78,243	10,558		
78,243	8,52		
78,243	16,67		
78,243	19,634		
78,243	15,744		
78,243	19,078		
78,243	15,744		
78,243	15,374		
78,243	7,594		
78,243	10,558		
78,243	15,559		
78,243	1,297		
78,243	-7,409		
78,243	-10,187		
78,243	-11,484		
78,243	-14,262		
78,243	-8,891		
78,243	-7,224		
78,243	-5,001		
78,243	0		
78,243	-9,261		
78,243	-2,778		
78,243	-4,631		
78,243	-9,632		
78,243	1,482		
78,243	1,111		
78,243	-9,632		
78,243	3,334		
78,243	10,928		
78,243	18,337		
78,243	19,448		
78,243	21,301		
78,243	12,966		
78,243	8,335		
78,243	6,668		
78,243	1,852		
78,243	5,742		
78,243	9,817		
78,243	7,224		
78,243	6,668		
78,243	0		
78,243	4,075		
78,243	7,965		
78,243	10,373		
78,243	16,3		
78,243	22,227		
78,243	22,968		
78,243	20,375		
78,243	20,93		
78,243	12,966		
78,243	12,225		
78,243	10,558		
78,243	14,077		
78,243	2,037		
78,243	-7,224		
78,243	-2,037		
78,243	-0,556		
78,243	-1,667		
78,243	-2,593		
78,243	-2,964		
78,243	3,519		
78,243	16,3		
78,243	3,704		
78,243	-12,78		
78,243	-14,077		
78,243	-11,299		
78,243	-4,26		
78,243	4,631		
78,243	-2,964		
78,243	-5,001		
78,243	-3,149		
78,243	-5,001		
78,243	7,224		
78,243	1,852		
78,243	2,223		
78,243	2,223		
78,243	-5,371		
78,243	-11,484		
78,243	-3,334		
78,243	-11,669		
78,243	-12,41		
78,243	7,038		
78,243	21,115		
78,243	29,636		
78,243	11,484		
78,243	10,373		
78,243	1,852		
78,243	-9,076		
78,243	10,743		
78,243	3,519		
78,243	-10,558		
78,243	9,261		
78,243	1,297		
78,243	-2,593		
78,243	-10,373		
78,243	-10,373		
78,243	-12,966		
78,243	-5,927		
78,243	-4,816		
78,243	-5,557		
78,243	3,519		
78,243	11,113		
78,243	15,188		
78,243	19,448		
78,243	22,227		
78,243	5,557		
78,243	-7,779		
78,243	-0,185		
78,243	-11,484		
78,243	3,519		
78,243	11,854		
78,243	16,855		
78,243	22,227		
78,243	20,93		
78,243	16,3		
78,243	23,338		
78,243	15,929		
78,243	7,779		
78,243	13,521		
78,243	12,41		
78,243	12,04		
78,243	6,668		
78,243	3,89		
78,243	-1,297		
78,243	0,185		
78,243	-1,111		
78,243	-9,261		
78,243	-3,334		
78,243	0,556		
78,243	2,778		
78,243	15,559		
78,243	17,596		
78,243	15,929		
78,243	20,004		
78,243	20,004		
78,243	13,521		
78,243	7,594		
78,243	17,967		
78,243	20,189		
78,243	13,151		
78,243	15,188		
78,243	24,264		
78,243	22,042		
78,243	21,856		
78,243	12,41		
78,243	13,892		
78,243	16,3		
78,243	6,112		
78,243	-1,297		
78,243	5,186		
78,243	24,264		
78,243	22,597		
78,243	20,93		
78,243	7,224		
78,243	0,37		
78,243	-3,149		
78,243	-4,075		
78,243	-10,002		
78,243	-8,335		
78,243	-2,964		
78,243	-4,445		
78,243	0,37		
78,243	9,817		
78,243	12,04		
78,243	19,448		
78,243	5,371		
78,243	-3,149		
78,243	-0,926		
78,243	4,445		
78,243	4,445		
78,243	-2,408		
78,243	-6,668		
78,243	-5,557		
78,243	-2,223		
78,243	3,704		
78,243	12,04		
78,243	1,667		
78,243	-1,852		
78,243	-5,186		
78,243	-1,297		
78,243	-7,409		
78,243	-0,37		
78,243	-5,927		
78,243	4,816		
78,243	12,595		
78,243	11,854		
78,243	14,447		
78,243	9,817		
78,243	10,373		
78,243	20,56		
78,243	20,745		
78,243	14,447		
78,243	6,112		
78,243	9,446		
78,243	13,336		
78,243	10,187		
78,243	2,964		
78,243	-6,112		
78,243	1,482		
78,243	10,002		
78,243	17,781		
78,243	19,448		
78,243	19,448		
78,243	17,411		
78,243	11,113		
78,243	5,557		
78,243	0,741		
78,243	4,075		
78,243	5,186		
78,243	4,816		
78,243	5,001		
78,243	7,038		
78,243	7,224		
78,243	20,745		
78,243	12,966		
78,243	12,04		
78,243	12,595		
78,243	2,593		
78,243	-1,111		
78,243	-10,743		
78,243	-12,966		
78,243	-9,632		
78,243	-12,04		
78,243	-3,704		
78,243	-10,187		
78,243	-2,037		
78,243	4,816		
78,243	4,816		
78,243	4,26		
78,243	10,002		
78,243	19,819		
78,243	20,004		
78,243	21,856		
78,243	22,412		
78,243	17,411		
78,243	20,375		
78,243	25,19		
78,243	21,486		
78,243	10,558		
78,243	-2,778		
78,243	16,114		
78,243	16,855		
78,243	19,448		
78,243	12,04		
78,243	16,485		
78,243	35,933		
78,243	32,97		
78,243	28,524		
78,243	33,155		
78,243	41,675		
78,243	48,529		
78,243	50,381		
78,243	26,117		
78,243	14,077		
78,243	14,077		
78,243	10,002		
78,243	25,931		
78,243	17,781		
78,243	26,117		
78,243	30,377		
78,243	24,449		
78,243	20,93		
78,243	20,004		
78,243	32,599		
78,243	32,414		
78,243	27,043		
78,243	47,232		
78,243	54,27		
78,243	48,529		
78,243	37,971		
78,243	25,931		
78,243	25,376		
78,243	37,6		
78,243	34,452		
78,243	52,048		
78,243	56,308		
78,243	53,715		
78,243	41,675		
78,243	53,159		
78,243	44,639		
78,243	44,639		
78,243	29,821		
78,243	31,858		
78,243	23,338		
78,243	23,153		
78,243	23,338		
78,243	15,188		
78,243	14,633		
78,243	18,893		
78,243	26,117		
78,243	18,152		
78,243	16,485		
78,243	11,299		
78,243	23,709		
78,243	23,894		
78,243	17,041		
78,243	16,3		
78,243	11,669		
78,243	6,298		
78,243	12,966		
78,243	20,56		
78,243	14,818		
78,243	22,227		
78,243	23,153		
78,243	15,744		
78,243	19,263		
78,243	0,556		
78,243	-6,112		
78,243	-9,261		
78,243	-11,113		
78,243	-15,374		
78,243	-4,816		
78,243	6,853		
78,243	10,558		
78,243	0,37		
78,243	-5,742		
78,243	-14,818		
78,243	-16,114		
78,243	-6,483		
78,243	6,853		
